content_hash,bookmaker,phase,market,selection,line,price
8a156bea2572555f2eebf872f0a3c2bf,market_avg,open,asian_handicap,away,-0.5,1.82
8a156bea2572555f2eebf872f0a3c2bf,market_avg,open,asian_handicap,home,0.5,1.91
8a156bea2572555f2eebf872f0a3c2bf,market_avg,open,total_goals,over,2.5,1.83
8a156bea2572555f2eebf872f0a3c2bf,market_avg,open,total_goals,under,2.5,1.91
8a156bea2572555f2eebf872f0a3c2bf,market_max,open,1x2,away,,1.9
8a156bea2572555f2eebf872f0a3c2bf,market_max,open,1x2,draw,,3.75
8a156bea2572555f2eebf872f0a3c2bf,market_max,open,1x2,home,,4.2
8a156bea2572555f2eebf872f0a3c2bf,market_max,open,asian_handicap,away,-0.5,1.88
8a156bea2572555f2eebf872f0a3c2bf,market_max,open,asian_handicap,home,0.5,1.98
8a156bea2572555f2eebf872f0a3c2bf,market_max,open,total_goals,over,2.5,1.88
8a156bea2572555f2eebf872f0a3c2bf,market_max,open,total_goals,under,2.5,1.98
8a156bea2572555f2eebf872f0a3c2bf,paddy_power,open,1x2,away,,1.85
8a156bea2572555f2eebf872f0a3c2bf,paddy_power,open,1x2,draw,,3.6
8a156bea2572555f2eebf872f0a3c2bf,paddy_power,open,1x2,home,,4.0
8a156bea2572555f2eebf872f0a3c2bf,skybet,open,1x2,away,,1.85
8a156bea2572555f2eebf872f0a3c2bf,skybet,open,1x2,draw,,3.6
8a156bea2572555f2eebf872f0a3c2bf,skybet,open,1x2,home,,3.9
81ccc2c37034748dbc210fa5cd5e10e8,bet365,open,1x2,away,,12.0
81ccc2c37034748dbc210fa5cd5e10e8,bet365,open,1x2,draw,,8.0
81ccc2c37034748dbc210fa5cd5e10e8,bet365,open,1x2,home,,1.18
81ccc2c37034748dbc210fa5cd5e10e8,bet365,open,asian_handicap,away,2.25,1.78
81ccc2c37034748dbc210fa5cd5e10e8,bet365,open,asian_handicap,home,-2.25,2.03
81ccc2c37034748dbc210fa5cd5e10e8,bet365,open,total_goals,over,2.5,1.36
81ccc2c37034748dbc210fa5cd5e10e8,bet365,open,total_goals,under,2.5,3.2
81ccc2c37034748dbc210fa5cd5e10e8,bet_and_win,open,1x2,away,,12.5
81ccc2c37034748dbc210fa5cd5e10e8,bet_and_win,open,1x2,draw,,7.5
81ccc2c37034748dbc210fa5cd5e10e8,bet_and_win,open,1x2,home,,1.2
81ccc2c37034748dbc210fa5cd5e10e8,betfair_exchange,open,1x2,away,,18.0
81ccc2c37034748dbc210fa5cd5e10e8,betfair_exchange,open,1x2,draw,,8.8
81ccc2c37034748dbc210fa5cd5e10e8,betfair_exchange,open,1x2,home,,1.19
81ccc2c37034748dbc210fa5cd5e10e8,betfair_exchange,open,asian_handicap,away,2.25,1.91
81ccc2c37034748dbc210fa5cd5e10e8,betfair_exchange,open,asian_handicap,home,-2.25,2.05
81ccc2c37034748dbc210fa5cd5e10e8,betfair_exchange,open,total_goals,over,2.5,1.38
81ccc2c37034748dbc210fa5cd5e10e8,betfair_exchange,open,total_goals,under,2.5,3.5
81ccc2c37034748dbc210fa5cd5e10e8,betfred,open,1x2,away,,15.0
81ccc2c37034748dbc210fa5cd5e10e8,betfred,open,1x2,draw,,7.5
81ccc2c37034748dbc210fa5cd5e10e8,betfred,open,1x2,home,,1.17
81ccc2c37034748dbc210fa5cd5e10e8,betvictor,open,1x2,away,,15.0
81ccc2c37034748dbc210fa5cd5e10e8,betvictor,open,1x2,draw,,8.0
81ccc2c37034748dbc210fa5cd5e10e8,betvictor,open,1x2,home,,1.15
81ccc2c37034748dbc210fa5cd5e10e8,market_avg,open,1x2,away,,13.85
81ccc2c37034748dbc210fa5cd5e10e8,market_avg,open,1x2,draw,,7.64
81ccc2c37034748dbc210fa5cd5e10e8,market_avg,open,1x2,home,,1.17
81ccc2c37034748dbc210fa5cd5e10e8,market_avg,open,asian_handicap,away,2.25,1.77
81ccc2c37034748dbc210fa5cd5e10e8,market_avg,open,asian_handicap,home,-2.25,1.97
81ccc2c37034748dbc210fa5cd5e10e8,market_avg,open,total_goals,over,2.5,1.34
81ccc2c37034748dbc210fa5cd5e10e8,market_avg,open,total_goals,under,2.5,3.17
81ccc2c37034748dbc210fa5cd5e10e8,market_max,open,1x2,away,,15.5
81ccc2c37034748dbc210fa5cd5e10e8,market_max,open,1x2,draw,,8.5
81ccc2c37034748dbc210fa5cd5e10e8,market_max,open,1x2,home,,1.2
81ccc2c37034748dbc210fa5cd5e10e8,market_max,open,asian_handicap,away,2.25,1.83
81ccc2c37034748dbc210fa5cd5e10e8,market_max,open,asian_handicap,home,-2.25,2.03
81ccc2c37034748dbc210fa5cd5e10e8,market_max,open,total_goals,over,2.5,1.36
81ccc2c37034748dbc210fa5cd5e10e8,market_max,open,total_goals,under,2.5,3.25
81ccc2c37034748dbc210fa5cd5e10e8,paddy_power,open,1x2,away,,15.0
81ccc2c37034748dbc210fa5cd5e10e8,paddy_power,open,1x2,draw,,8.0
81ccc2c37034748dbc210fa5cd5e10e8,paddy_power,open,1x2,home,,1.14
81ccc2c37034748dbc210fa5cd5e10e8,skybet,open,1x2,away,,13.0
81ccc2c37034748dbc210fa5cd5e10e8,skybet,open,1x2,draw,,7.5
81ccc2c37034748dbc210fa5cd5e10e8,skybet,open,1x2,home,,1.14
2e89cdb1957e5ddb3fbbb05363e4eab6,bet365,open,1x2,away,,3.3
2e89cdb1957e5ddb3fbbb05363e4eab6,bet365,open,1x2,draw,,3.6
2e89cdb1957e5ddb3fbbb05363e4eab6,bet365,open,1x2,home,,2.1
2e89cdb1957e5ddb3fbbb05363e4eab6,bet365,open,asian_handicap,away,0.25,2.03
2e89cdb1957e5ddb3fbbb05363e4eab6,bet365,open,asian_handicap,home,-0.25,1.83
2e89cdb1957e5ddb3fbbb05363e4eab6,bet365,open,total_goals,over,2.5,1.57
2e89cdb1957e5ddb3fbbb05363e4eab6,bet365,open,total_goals,under,2.5,2.38
2e89cdb1957e5ddb3fbbb05363e4eab6,bet_and_win,open,1x2,away,,3.1
2e89cdb1957e5ddb3fbbb05363e4eab6,bet_and_win,open,1x2,draw,,3.75
2e89cdb1957e5ddb3fbbb05363e4eab6,bet_and_win,open,1x2,home,,2.1
2e89cdb1957e5ddb3fbbb05363e4eab6,betfair_exchange,open,1x2,away,,3.5
2e89cdb1957e5ddb3fbbb05363e4eab6,betfair_exchange,open,1x2,draw,,3.8
2e89cdb1957e5ddb3fbbb05363e4eab6,betfair_exchange,open,1x2,home,,2.18
2e89cdb1957e5ddb3fbbb05363e4eab6,betfair_exchange,open,asian_handicap,away,0.25,2.09
2e89cdb1957e5ddb3fbbb05363e4eab6,betfair_exchange,open,asian_handicap,home,-0.25,1.9
2e89cdb1957e5ddb3fbbb05363e4eab6,betfair_exchange,open,total_goals,over,2.5,1.64
2e89cdb1957e5ddb3fbbb05363e4eab6,betfair_exchange,open,total_goals,under,2.5,2.52
2e89cdb1957e5ddb3fbbb05363e4eab6,betfred,open,1x2,away,,3.1
2e89cdb1957e5ddb3fbbb05363e4eab6,betfred,open,1x2,draw,,3.75
2e89cdb1957e5ddb3fbbb05363e4eab6,betfred,open,1x2,home,,2.15
2e89cdb1957e5ddb3fbbb05363e4eab6,betvictor,open,1x2,away,,3.2
2e89cdb1957e5ddb3fbbb05363e4eab6,betvictor,open,1x2,draw,,3.8
2e89cdb1957e5ddb3fbbb05363e4eab6,betvictor,open,1x2,home,,2.1
2e89cdb1957e5ddb3fbbb05363e4eab6,market_avg,open,1x2,away,,3.19
2e89cdb1957e5ddb3fbbb05363e4eab6,market_avg,open,1x2,draw,,3.64
2e89cdb1957e5ddb3fbbb05363e4eab6,market_avg,open,1x2,home,,2.1
2e89cdb1957e5ddb3fbbb05363e4eab6,market_avg,open,asian_handicap,away,0.25,1.95
2e89cdb1957e5ddb3fbbb05363e4eab6,market_avg,open,asian_handicap,home,-0.25,1.8
2e89cdb1957e5ddb3fbbb05363e4eab6,market_avg,open,total_goals,over,2.5,1.55
2e89cdb1957e5ddb3fbbb05363e4eab6,market_avg,open,total_goals,under,2.5,2.37
2e89cdb1957e5ddb3fbbb05363e4eab6,market_max,open,1x2,away,,3.3
2e89cdb1957e5ddb3fbbb05363e4eab6,market_max,open,1x2,draw,,3.8
2e89cdb1957e5ddb3fbbb05363e4eab6,market_max,open,1x2,home,,2.15
2e89cdb1957e5ddb3fbbb05363e4eab6,market_max,open,asian_handicap,away,0.25,2.03
2e89cdb1957e5ddb3fbbb05363e4eab6,market_max,open,asian_handicap,home,-0.25,1.83
2e89cdb1957e5ddb3fbbb05363e4eab6,market_max,open,total_goals,over,2.5,1.6
2e89cdb1957e5ddb3fbbb05363e4eab6,market_max,open,total_goals,under,2.5,2.4
2e89cdb1957e5ddb3fbbb05363e4eab6,paddy_power,open,1x2,away,,3.3
2e89cdb1957e5ddb3fbbb05363e4eab6,paddy_power,open,1x2,draw,,3.5
2e89cdb1957e5ddb3fbbb05363e4eab6,paddy_power,open,1x2,home,,2.05
2e89cdb1957e5ddb3fbbb05363e4eab6,skybet,open,1x2,away,,3.25
2e89cdb1957e5ddb3fbbb05363e4eab6,skybet,open,1x2,draw,,3.5
2e89cdb1957e5ddb3fbbb05363e4eab6,skybet,open,1x2,home,,2.05
f27420e3fb3ad2afac0a82f0a0dcb689,bet365,open,1x2,away,,2.9
f27420e3fb3ad2afac0a82f0a0dcb689,bet365,open,1x2,draw,,3.4
f27420e3fb3ad2afac0a82f0a0dcb689,bet365,open,1x2,home,,2.4
f27420e3fb3ad2afac0a82f0a0dcb689,bet365,open,asian_handicap,away,0.25,1.8
f27420e3fb3ad2afac0a82f0a0dcb689,bet365,open,asian_handicap,home,-0.25,2.05
f27420e3fb3ad2afac0a82f0a0dcb689,bet365,open,total_goals,over,2.5,1.91
f27420e3fb3ad2afac0a82f0a0dcb689,bet365,open,total_goals,under,2.5,1.91
f27420e3fb3ad2afac0a82f0a0dcb689,bet_and_win,open,1x2,away,,2.87
f27420e3fb3ad2afac0a82f0a0dcb689,bet_and_win,open,1x2,draw,,3.25
f27420e3fb3ad2afac0a82f0a0dcb689,bet_and_win,open,1x2,home,,2.45
f27420e3fb3ad2afac0a82f0a0dcb689,betfair_exchange,open,1x2,away,,3.05
f27420e3fb3ad2afac0a82f0a0dcb689,betfair_exchange,open,1x2,draw,,3.55
f27420e3fb3ad2afac0a82f0a0dcb689,betfair_exchange,open,1x2,home,,2.52
f27420e3fb3ad2afac0a82f0a0dcb689,betfair_exchange,open,asian_handicap,away,0.25,1.84
f27420e3fb3ad2afac0a82f0a0dcb689,betfair_exchange,open,asian_handicap,home,-0.25,2.16
f27420e3fb3ad2afac0a82f0a0dcb689,betfair_exchange,open,total_goals,over,2.5,1.98
f27420e3fb3ad2afac0a82f0a0dcb689,betfair_exchange,open,total_goals,under,2.5,1.99
f27420e3fb3ad2afac0a82f0a0dcb689,betfred,open,1x2,away,,2.88
f27420e3fb3ad2afac0a82f0a0dcb689,betfred,open,1x2,draw,,3.4
f27420e3fb3ad2afac0a82f0a0dcb689,betfred,open,1x2,home,,2.4
f27420e3fb3ad2afac0a82f0a0dcb689,betvictor,open,1x2,away,,2.9
f27420e3fb3ad2afac0a82f0a0dcb689,betvictor,open,1x2,draw,,3.4
f27420e3fb3ad2afac0a82f0a0dcb689,betvictor,open,1x2,home,,2.38
f27420e3fb3ad2afac0a82f0a0dcb689,market_avg,open,1x2,away,,2.86
f27420e3fb3ad2afac0a82f0a0dcb689,market_avg,open,1x2,draw,,3.36
f27420e3fb3ad2afac0a82f0a0dcb689,market_avg,open,1x2,home,,2.4
f27420e3fb3ad2afac0a82f0a0dcb689,market_avg,open,asian_handicap,away,0.25,1.75
f27420e3fb3ad2afac0a82f0a0dcb689,market_avg,open,asian_handicap,home,-0.25,2.0
f27420e3fb3ad2afac0a82f0a0dcb689,market_avg,open,total_goals,over,2.5,1.91
f27420e3fb3ad2afac0a82f0a0dcb689,market_avg,open,total_goals,under,2.5,1.83
f27420e3fb3ad2afac0a82f0a0dcb689,market_max,open,1x2,away,,2.9
f27420e3fb3ad2afac0a82f0a0dcb689,market_max,open,1x2,draw,,3.4
f27420e3fb3ad2afac0a82f0a0dcb689,market_max,open,1x2,home,,2.5
f27420e3fb3ad2afac0a82f0a0dcb689,market_max,open,asian_handicap,away,0.25,1.8
f27420e3fb3ad2afac0a82f0a0dcb689,market_max,open,asian_handicap,home,-0.25,2.05
f27420e3fb3ad2afac0a82f0a0dcb689,market_max,open,total_goals,over,2.5,2.38
f27420e3fb3ad2afac0a82f0a0dcb689,market_max,open,total_goals,under,2.5,1.91
f27420e3fb3ad2afac0a82f0a0dcb689,paddy_power,open,1x2,away,,2.88
f27420e3fb3ad2afac0a82f0a0dcb689,paddy_power,open,1x2,draw,,3.3
f27420e3fb3ad2afac0a82f0a0dcb689,paddy_power,open,1x2,home,,2.38
f27420e3fb3ad2afac0a82f0a0dcb689,skybet,open,1x2,away,,2.88
f27420e3fb3ad2afac0a82f0a0dcb689,skybet,open,1x2,draw,,3.3
f27420e3fb3ad2afac0a82f0a0dcb689,skybet,open,1x2,home,,2.38
9d702b40e566c5d377b315a6687c8699,bet365,open,1x2,away,,2.7
9d702b40e566c5d377b315a6687c8699,bet365,open,1x2,draw,,3.25
9d702b40e566c5d377b315a6687c8699,bet365,open,1x2,home,,2.63
9d702b40e566c5d377b315a6687c8699,bet365,open,asian_handicap,away,0.0,1.98
9d702b40e566c5d377b315a6687c8699,bet365,open,asian_handicap,home,0.0,1.88
9d702b40e566c5d377b315a6687c8699,bet365,open,total_goals,over,2.5,2.1
9d702b40e566c5d377b315a6687c8699,bet365,open,total_goals,under,2.5,1.73
9d702b40e566c5d377b315a6687c8699,bet_and_win,open,1x2,away,,2.75
9d702b40e566c5d377b315a6687c8699,bet_and_win,open,1x2,draw,,3.25
9d702b40e566c5d377b315a6687c8699,bet_and_win,open,1x2,home,,2.55
9d702b40e566c5d377b315a6687c8699,betfair_exchange,open,1x2,away,,2.92
9d702b40e566c5d377b315a6687c8699,betfair_exchange,open,1x2,draw,,3.4
9d702b40e566c5d377b315a6687c8699,betfair_exchange,open,1x2,home,,2.72
9d702b40e566c5d377b315a6687c8699,betfair_exchange,open,asian_handicap,away,0.0,2.06
9d702b40e566c5d377b315a6687c8699,betfair_exchange,open,asian_handicap,home,0.0,1.92
9d702b40e566c5d377b315a6687c8699,betfair_exchange,open,total_goals,over,2.5,2.14
9d702b40e566c5d377b315a6687c8699,betfair_exchange,open,total_goals,under,2.5,1.79
9d702b40e566c5d377b315a6687c8699,betfred,open,1x2,away,,2.63
9d702b40e566c5d377b315a6687c8699,betfred,open,1x2,draw,,3.4
9d702b40e566c5d377b315a6687c8699,betfred,open,1x2,home,,2.63
9d702b40e566c5d377b315a6687c8699,betvictor,open,1x2,away,,2.63
9d702b40e566c5d377b315a6687c8699,betvictor,open,1x2,draw,,3.13
9d702b40e566c5d377b315a6687c8699,betvictor,open,1x2,home,,2.55
9d702b40e566c5d377b315a6687c8699,market_avg,open,1x2,away,,2.7
9d702b40e566c5d377b315a6687c8699,market_avg,open,1x2,draw,,3.23
9d702b40e566c5d377b315a6687c8699,market_avg,open,1x2,home,,2.59
9d702b40e566c5d377b315a6687c8699,market_avg,open,asian_handicap,away,0.0,1.9
9d702b40e566c5d377b315a6687c8699,market_avg,open,asian_handicap,home,0.0,1.83
9d702b40e566c5d377b315a6687c8699,market_avg,open,total_goals,over,2.5,2.04
9d702b40e566c5d377b315a6687c8699,market_avg,open,total_goals,under,2.5,1.72
9d702b40e566c5d377b315a6687c8699,market_max,open,1x2,away,,2.75
9d702b40e566c5d377b315a6687c8699,market_max,open,1x2,draw,,3.4
9d702b40e566c5d377b315a6687c8699,market_max,open,1x2,home,,2.7
9d702b40e566c5d377b315a6687c8699,market_max,open,asian_handicap,away,0.0,1.98
9d702b40e566c5d377b315a6687c8699,market_max,open,asian_handicap,home,0.0,1.88
9d702b40e566c5d377b315a6687c8699,market_max,open,total_goals,over,2.5,2.1
9d702b40e566c5d377b315a6687c8699,market_max,open,total_goals,under,2.5,1.75
9d702b40e566c5d377b315a6687c8699,paddy_power,open,1x2,away,,2.75
9d702b40e566c5d377b315a6687c8699,paddy_power,open,1x2,draw,,3.2
9d702b40e566c5d377b315a6687c8699,paddy_power,open,1x2,home,,2.6
9d702b40e566c5d377b315a6687c8699,skybet,open,1x2,away,,2.75
9d702b40e566c5d377b315a6687c8699,skybet,open,1x2,draw,,3.2
9d702b40e566c5d377b315a6687c8699,skybet,open,1x2,home,,2.6
d9d67f8fa8270401bdff8bb84333cb53,bet365,open,1x2,away,,7.0
d9d67f8fa8270401bdff8bb84333cb53,bet365,open,1x2,draw,,4.33
d9d67f8fa8270401bdff8bb84333cb53,bet365,open,1x2,home,,1.45
d9d67f8fa8270401bdff8bb84333cb53,bet365,open,asian_handicap,away,1.25,1.8
d9d67f8fa8270401bdff8bb84333cb53,bet365,open,asian_handicap,home,-1.25,2.05
d9d67f8fa8270401bdff8bb84333cb53,bet365,open,total_goals,over,2.5,1.62
d9d67f8fa8270401bdff8bb84333cb53,bet365,open,total_goals,under,2.5,2.3
d9d67f8fa8270401bdff8bb84333cb53,bet_and_win,open,1x2,away,,6.25
d9d67f8fa8270401bdff8bb84333cb53,bet_and_win,open,1x2,draw,,4.6
d9d67f8fa8270401bdff8bb84333cb53,bet_and_win,open,1x2,home,,1.47
d9d67f8fa8270401bdff8bb84333cb53,betfair_exchange,open,1x2,away,,7.0
d9d67f8fa8270401bdff8bb84333cb53,betfair_exchange,open,1x2,draw,,4.8
d9d67f8fa8270401bdff8bb84333cb53,betfair_exchange,open,1x2,home,,1.5
d9d67f8fa8270401bdff8bb84333cb53,betfair_exchange,open,asian_handicap,away,1.25,1.86
d9d67f8fa8270401bdff8bb84333cb53,betfair_exchange,open,asian_handicap,home,-1.25,2.09
d9d67f8fa8270401bdff8bb84333cb53,betfair_exchange,open,total_goals,over,2.5,1.69
d9d67f8fa8270401bdff8bb84333cb53,betfair_exchange,open,total_goals,under,2.5,2.36
d9d67f8fa8270401bdff8bb84333cb53,betfred,open,1x2,away,,6.5
d9d67f8fa8270401bdff8bb84333cb53,betfred,open,1x2,draw,,4.5
d9d67f8fa8270401bdff8bb84333cb53,betfred,open,1x2,home,,1.5
d9d67f8fa8270401bdff8bb84333cb53,betvictor,open,1x2,away,,6.0
d9d67f8fa8270401bdff8bb84333cb53,betvictor,open,1x2,draw,,4.33
d9d67f8fa8270401bdff8bb84333cb53,betvictor,open,1x2,home,,1.44
d9d67f8fa8270401bdff8bb84333cb53,market_avg,open,1x2,away,,6.33
d9d67f8fa8270401bdff8bb84333cb53,market_avg,open,1x2,draw,,4.46
d9d67f8fa8270401bdff8bb84333cb53,market_avg,open,1x2,home,,1.45
d9d67f8fa8270401bdff8bb84333cb53,market_avg,open,asian_handicap,away,1.25,1.78
d9d67f8fa8270401bdff8bb84333cb53,market_avg,open,asian_handicap,home,-1.25,1.97
d9d67f8fa8270401bdff8bb84333cb53,market_avg,open,total_goals,over,2.5,1.62
d9d67f8fa8270401bdff8bb84333cb53,market_avg,open,total_goals,under,2.5,2.23
d9d67f8fa8270401bdff8bb84333cb53,market_max,open,1x2,away,,7.0
d9d67f8fa8270401bdff8bb84333cb53,market_max,open,1x2,draw,,4.75
d9d67f8fa8270401bdff8bb84333cb53,market_max,open,1x2,home,,1.5
d9d67f8fa8270401bdff8bb84333cb53,market_max,open,asian_handicap,away,1.25,1.83
d9d67f8fa8270401bdff8bb84333cb53,market_max,open,asian_handicap,home,-1.25,2.05
d9d67f8fa8270401bdff8bb84333cb53,market_max,open,total_goals,over,2.5,1.65
d9d67f8fa8270401bdff8bb84333cb53,market_max,open,total_goals,under,2.5,2.3
d9d67f8fa8270401bdff8bb84333cb53,paddy_power,open,1x2,away,,6.0
d9d67f8fa8270401bdff8bb84333cb53,paddy_power,open,1x2,draw,,4.5
d9d67f8fa8270401bdff8bb84333cb53,paddy_power,open,1x2,home,,1.44
d9d67f8fa8270401bdff8bb84333cb53,skybet,open,1x2,away,,6.0
d9d67f8fa8270401bdff8bb84333cb53,skybet,open,1x2,draw,,4.5
d9d67f8fa8270401bdff8bb84333cb53,skybet,open,1x2,home,,1.44
85419557545c466aac880bef48143654,bet365,open,1x2,away,,4.33
85419557545c466aac880bef48143654,bet365,open,1x2,draw,,3.6
85419557545c466aac880bef48143654,bet365,open,1x2,home,,1.85
85419557545c466aac880bef48143654,bet365,open,asian_handicap,away,0.5,2.0
85419557545c466aac880bef48143654,bet365,open,asian_handicap,home,-0.5,1.85
85419557545c466aac880bef48143654,bet365,open,total_goals,over,2.5,1.91
85419557545c466aac880bef48143654,bet365,open,total_goals,under,2.5,1.91
85419557545c466aac880bef48143654,bet_and_win,open,1x2,away,,4.2
85419557545c466aac880bef48143654,bet_and_win,open,1x2,draw,,3.7
85419557545c466aac880bef48143654,bet_and_win,open,1x2,home,,1.83
85419557545c466aac880bef48143654,betfair_exchange,open,1x2,away,,4.5
85419557545c466aac880bef48143654,betfair_exchange,open,1x2,draw,,3.85
85419557545c466aac880bef48143654,betfair_exchange,open,1x2,home,,1.91
85419557545c466aac880bef48143654,betfair_exchange,open,asian_handicap,away,0.5,2.07
85419557545c466aac880bef48143654,betfair_exchange,open,asian_handicap,home,-0.5,1.91
85419557545c466aac880bef48143654,betfair_exchange,open,total_goals,over,2.5,1.9
85419557545c466aac880bef48143654,betfair_exchange,open,total_goals,under,2.5,2.04
85419557545c466aac880bef48143654,betfred,open,1x2,away,,4.2
85419557545c466aac880bef48143654,betfred,open,1x2,draw,,3.75
85419557545c466aac880bef48143654,betfred,open,1x2,home,,1.83
85419557545c466aac880bef48143654,betvictor,open,1x2,away,,4.0
85419557545c466aac880bef48143654,betvictor,open,1x2,draw,,3.5
85419557545c466aac880bef48143654,betvictor,open,1x2,home,,1.8
85419557545c466aac880bef48143654,market_avg,open,1x2,away,,4.15
85419557545c466aac880bef48143654,market_avg,open,1x2,draw,,3.63
85419557545c466aac880bef48143654,market_avg,open,1x2,home,,1.83
85419557545c466aac880bef48143654,market_avg,open,asian_handicap,away,0.5,1.95
85419557545c466aac880bef48143654,market_avg,open,asian_handicap,home,-0.5,1.79
85419557545c466aac880bef48143654,market_avg,open,total_goals,over,2.5,1.83
85419557545c466aac880bef48143654,market_avg,open,total_goals,under,2.5,1.9
85419557545c466aac880bef48143654,market_max,open,1x2,away,,4.4
85419557545c466aac880bef48143654,market_max,open,1x2,draw,,3.75
85419557545c466aac880bef48143654,market_max,open,1x2,home,,1.88
85419557545c466aac880bef48143654,market_max,open,asian_handicap,away,0.5,2.0
85419557545c466aac880bef48143654,market_max,open,asian_handicap,home,-0.5,1.85
85419557545c466aac880bef48143654,market_max,open,total_goals,over,2.5,1.91
85419557545c466aac880bef48143654,market_max,open,total_goals,under,2.5,1.95
85419557545c466aac880bef48143654,paddy_power,open,1x2,away,,4.2
85419557545c466aac880bef48143654,paddy_power,open,1x2,draw,,3.75
85419557545c466aac880bef48143654,paddy_power,open,1x2,home,,1.8
85419557545c466aac880bef48143654,skybet,open,1x2,away,,4.0
85419557545c466aac880bef48143654,skybet,open,1x2,draw,,3.6
85419557545c466aac880bef48143654,skybet,open,1x2,home,,1.8
b36ad39b60d2f225c2116e541893ea34,bet365,open,1x2,away,,4.5
b36ad39b60d2f225c2116e541893ea34,bet365,open,1x2,draw,,3.3
b36ad39b60d2f225c2116e541893ea34,bet365,open,1x2,home,,1.9
b36ad39b60d2f225c2116e541893ea34,bet365,open,asian_handicap,away,0.5,1.93
b36ad39b60d2f225c2116e541893ea34,bet365,open,asian_handicap,home,-0.5,1.93
b36ad39b60d2f225c2116e541893ea34,bet365,open,total_goals,over,2.5,2.1
b36ad39b60d2f225c2116e541893ea34,bet365,open,total_goals,under,2.5,1.73
b36ad39b60d2f225c2116e541893ea34,bet_and_win,open,1x2,away,,4.4
b36ad39b60d2f225c2116e541893ea34,bet_and_win,open,1x2,draw,,3.25
b36ad39b60d2f225c2116e541893ea34,bet_and_win,open,1x2,home,,1.9
b36ad39b60d2f225c2116e541893ea34,betfair_exchange,open,1x2,away,,4.7
b36ad39b60d2f225c2116e541893ea34,betfair_exchange,open,1x2,draw,,3.45
b36ad39b60d2f225c2116e541893ea34,betfair_exchange,open,1x2,home,,2.0
b36ad39b60d2f225c2116e541893ea34,betfair_exchange,open,asian_handicap,away,0.5,1.98
b36ad39b60d2f225c2116e541893ea34,betfair_exchange,open,asian_handicap,home,-0.5,2.0
b36ad39b60d2f225c2116e541893ea34,betfair_exchange,open,total_goals,over,2.5,2.2
b36ad39b60d2f225c2116e541893ea34,betfair_exchange,open,total_goals,under,2.5,1.79
b36ad39b60d2f225c2116e541893ea34,betfred,open,1x2,away,,4.2
b36ad39b60d2f225c2116e541893ea34,betfred,open,1x2,draw,,3.4
b36ad39b60d2f225c2116e541893ea34,betfred,open,1x2,home,,1.91
b36ad39b60d2f225c2116e541893ea34,betvictor,open,1x2,away,,4.1
b36ad39b60d2f225c2116e541893ea34,betvictor,open,1x2,draw,,3.4
b36ad39b60d2f225c2116e541893ea34,betvictor,open,1x2,home,,1.91
b36ad39b60d2f225c2116e541893ea34,market_avg,open,1x2,away,,4.31
b36ad39b60d2f225c2116e541893ea34,market_avg,open,1x2,draw,,3.3
b36ad39b60d2f225c2116e541893ea34,market_avg,open,1x2,home,,1.91
b36ad39b60d2f225c2116e541893ea34,market_avg,open,asian_handicap,away,0.5,1.87
b36ad39b60d2f225c2116e541893ea34,market_avg,open,asian_handicap,home,-0.5,1.85
b36ad39b60d2f225c2116e541893ea34,market_avg,open,total_goals,over,2.5,2.09
b36ad39b60d2f225c2116e541893ea34,market_avg,open,total_goals,under,2.5,1.7
b36ad39b60d2f225c2116e541893ea34,market_max,open,1x2,away,,4.5
b36ad39b60d2f225c2116e541893ea34,market_max,open,1x2,draw,,3.4
b36ad39b60d2f225c2116e541893ea34,market_max,open,1x2,home,,1.94
b36ad39b60d2f225c2116e541893ea34,market_max,open,asian_handicap,away,0.5,1.93
b36ad39b60d2f225c2116e541893ea34,market_max,open,asian_handicap,home,-0.5,1.93
b36ad39b60d2f225c2116e541893ea34,market_max,open,total_goals,over,2.5,2.1
b36ad39b60d2f225c2116e541893ea34,market_max,open,total_goals,under,2.5,1.73
b36ad39b60d2f225c2116e541893ea34,paddy_power,open,1x2,away,,4.5
b36ad39b60d2f225c2116e541893ea34,paddy_power,open,1x2,draw,,3.2
b36ad39b60d2f225c2116e541893ea34,paddy_power,open,1x2,home,,1.9
b36ad39b60d2f225c2116e541893ea34,skybet,open,1x2,away,,4.33
b36ad39b60d2f225c2116e541893ea34,skybet,open,1x2,draw,,3.2
b36ad39b60d2f225c2116e541893ea34,skybet,open,1x2,home,,1.91
f0b5369f379573d829f2ab8bc93e188f,bet365,open,1x2,away,,5.5
f0b5369f379573d829f2ab8bc93e188f,bet365,open,1x2,draw,,3.6
f0b5369f379573d829f2ab8bc93e188f,bet365,open,1x2,home,,1.67
f0b5369f379573d829f2ab8bc93e188f,bet365,open,asian_handicap,away,0.75,2.03
f0b5369f379573d829f2ab8bc93e188f,bet365,open,asian_handicap,home,-0.75,1.83
f0b5369f379573d829f2ab8bc93e188f,bet365,open,total_goals,over,2.5,2.05
f0b5369f379573d829f2ab8bc93e188f,bet365,open,total_goals,under,2.5,1.8
f0b5369f379573d829f2ab8bc93e188f,bet_and_win,open,1x2,away,,5.25
f0b5369f379573d829f2ab8bc93e188f,bet_and_win,open,1x2,draw,,3.7
f0b5369f379573d829f2ab8bc93e188f,bet_and_win,open,1x2,home,,1.68
f0b5369f379573d829f2ab8bc93e188f,betfair_exchange,open,1x2,away,,6.0
